Lineage_Name	parasiteGenus	order	family	species	continent
PADOM09	Plasmodium	Passeriformes	Fringillidae	Zonotrichia_capensis	South America
PADOM09	Plasmodium	Passeriformes	Fringillidae	Zonotrichia_capensis	South America
PADOM09	Plasmodium	Passeriformes	Fringillidae	Zonotrichia_capensis	South America
PADOM09	Plasmodium	Passeriformes	Fringillidae	Zonotrichia_capensis	South America
PADOM09	Plasmodium	Passeriformes	Hirundinidae	Tachycineta_thalassina	North America
PADOM09	Plasmodium	Passeriformes	Parulidae	Dendroica_coronata	North America
PADOM09	Plasmodium	Passeriformes	Fringillidae	Zonotrichia_capensis	South America
PADOM09	Plasmodium	Passeriformes	Fringillidae	Zonotrichia_capensis	South America
PADOM09	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM09	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Campylorhynchus_fasciatus	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Campylorhynchus_fasciatus	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Thryothorus_superciliaris	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Thryothorus_superciliaris	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Thryothorus_superciliaris	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Thryothorus_superciliaris	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Thryothorus_superciliaris	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Thryothorus_superciliaris	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Thryothorus_superciliaris	South America
PADOM09	Plasmodium	Passeriformes	Tyrannidae	Lophotriccus_eulophotes	South America
PADOM09	Plasmodium	Passeriformes	Fringillidae	Phaeothlypis_fulvicauda	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Troglodytes_aedon	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Troglodytes_aedon	South America
PADOM09	Plasmodium	Passeriformes	Certhiidae	Troglodytes_aedon	South America
PADOM09	Plasmodium	Passeriformes	Parulidae	Basileuterus_culicivorus	South America
PADOM09	Plasmodium	Passeriformes	Tyrannidae	Elaenia_albiceps	South America
PADOM09	Plasmodium	Passeriformes	Tyrannidae	Elaenia_albiceps	South America
PADOM09	Plasmodium	Passeriformes	Tyrannidae	Elaenia_albiceps	South America
PADOM09	Plasmodium	Passeriformes	Tyrannidae	Megarynchus_pitangua	South America
PADOM09	Plasmodium	Passeriformes	Fringillidae	Stephanophorus_diadematus	South America
PADOM09	Plasmodium	Passeriformes	Muscicapidae	Trichothraupis_melanops	South America
PADOM09	Plasmodium	Passeriformes	Paridae	Parus_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Melospiza_melodia	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Carpodacus_mexicanus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Carpodacus_mexicanus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Carpodacus_mexicanus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Carpodacus_mexicanus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Carpodacus_mexicanus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Carpodacus_mexicanus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Saltator_grossus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Saltator_maximus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Cyanocompsa_cyanoides	South America
PADOM11	Plasmodium	Passeriformes	Icteridae	Cacicus_cela	South America
PADOM11	Plasmodium	Passeriformes	Icteridae	Chrysomus_ruficapillus	South America
PADOM11	Plasmodium	Passeriformes	Certhiidae	Polioptila_dumicola	South America
PADOM11	Plasmodium	Strigiformes	Strigidae	Aegolius_acadicus	North America
PADOM11	Plasmodium	Strigiformes	Strigidae	Strix_varia	North America
PADOM11	Plasmodium	Sphenisciformes	Spheniscidae	Spheniscus_demersus	North America
PADOM11	Plasmodium	Passeriformes	Turdidae	Turdus_fumigatus	Unknown
PADOM11	Plasmodium	Passeriformes	Parulidae	Mniotilta_varia	Unknown
PADOM11	Plasmodium	Passeriformes	Vireonidae	Vireo_griseus	Unknown
PADOM11	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	North America
PADOM11	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	North America
PADOM11	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	South America
PADOM11	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	North America
PADOM11	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	North America
PADOM11	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	North America
PADOM11	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	North America
PADOM11	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	South America
PADOM11	Plasmodium	Passeriformes	Parulidae	Basileuterus_flaveolus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Coryphospingus_pileatus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Dacnis_cayana	South America
PADOM11	Plasmodium	Passeriformes	Certhiidae	Polioptila_plumbea	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Saltator_similis	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Saltator_similis	South America
PADOM11	Plasmodium	Passeriformes	Dendrocolaptidae	Sittasomus_griseicapillus	South America
PADOM11	Plasmodium	Passeriformes	Muscicapidae	Trichothraupis_melanops	South America
PADOM11	Plasmodium	Passeriformes	Muscicapidae	Trichothraupis_melanops	South America
PADOM11	Plasmodium	Passeriformes	Muscicapidae	Trichothraupis_melanops	South America
PADOM11	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM11	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM11	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM11	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Melospiza_melodia	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Thlypopsis_sordida	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Tachyphonus_phoenicius	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Neothraupis_fasciata	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Neothraupis_fasciata	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Tachyphonus_rufus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Coereba_flaveola	South America
PADOM11	Plasmodium	Passeriformes	Tyrannidae	Camptostoma_obsoletum	South America
PADOM11	Plasmodium	Passeriformes	Dendrocolaptidae	Campylorhamphus_trochilirostris	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Coryphospingus_pileatus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Turdidae	Turdus_migratorius	North America
PADOM11	Plasmodium	Passeriformes	Icteridae	Agelaius_phoeniceus	North America
PADOM11	Plasmodium	Passeriformes	Paridae	Baeolophus_bicolor	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Cardinalis_cardinalis	North America
PADOM11	Plasmodium	Piciformes	Picidae	Colaptes_auratus	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Carpodacus_mexicanus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Melospiza_melodia	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Pheucticus_ludovicianus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Quiscalus_quiscula	North America
PADOM11	Plasmodium	Passeriformes	Turdidae	Sialia_sialis	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Carduelis_tristis	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Spizella_passerina	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Spizella_pusilla	North America
PADOM11	Plasmodium	Passeriformes	Hirundinidae	Tachycineta_bicolor	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Neothraupis_fasciata	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Neothraupis_fasciata	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Neothraupis_fasciata	South America
PADOM11	Plasmodium	Passeriformes	Turdidae	Catharus_minimus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Tachyphonus_rufus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Volatinia_jacarina	South America
PADOM11	Plasmodium	Passeriformes	Parulidae	Wilsonia_citrina	North America
PADOM11	Plasmodium	Passeriformes	Parulidae	Wilsonia_citrina	North America
PADOM11	Plasmodium	Passeriformes	Parulidae	Wilsonia_citrina	North America
PADOM11	Plasmodium	Passeriformes	Parulidae	Wilsonia_citrina	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Pheucticus_ludovicianus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Pheucticus_ludovicianus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Pheucticus_ludovicianus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Pheucticus_ludovicianus	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_cyanea	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Mimidae	Dumetella_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Turdidae	Hylocichla_mustelina	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Cardinalis_cardinalis	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_ciris	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_ciris	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_ciris	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_ciris	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_ciris	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_ciris	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_ciris	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Passerina_ciris	North America
PADOM11	Plasmodium	Passeriformes	Parulidae	Seiurus_aurocapilla	North America
PADOM11	Plasmodium	Passeriformes	Parulidae	Seiurus_motacilla	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Piranga_rubra	North America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Piranga_rubra	North America
PADOM11	Plasmodium	Passeriformes	Icteridae	Icterus_galbula	North America
PADOM11	Plasmodium	Passeriformes	Turdidae	Catharus_ustulatus	North America
PADOM11	Plasmodium	Passeriformes	Parulidae	Oporornis_formosus	North America
PADOM11	Plasmodium	Passeriformes	Icteridae	Icterus_spurius	North America
PADOM11	Plasmodium	Passeriformes	Formicariidae	Cercomacra_nigrescens	South America
PADOM11	Plasmodium	Piciformes	Picidae	Colaptes_atricollis	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Coryphospingus_cucullatus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Pheucticus_chrysogaster	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Poospiza_hispaniolensis	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Poospiza_hispaniolensis	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Ramphocelus_carbo	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Ramphocelus_carbo	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Ramphocelus_carbo	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Ramphocelus_carbo	South America
PADOM11	Plasmodium	Passeriformes	Pipridae	Chiroxiphia_pareola	South America
PADOM11	Plasmodium	Passeriformes	Tyrannidae	Elaenia_albiceps	South America
PADOM11	Plasmodium	Passeriformes	Pipridae	Schiffornis_virescens	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Tachyphonus_coronatus	South America
PADOM11	Plasmodium	Passeriformes	Fringillidae	Tachyphonus_coronatus	South America
PADOM11	Plasmodium	Passeriformes	Paridae	Parus_atricapillus	North America
PADOM11	Plasmodium	Passeriformes	Paridae	Parus_atricapillus	North America
PADOM11	Plasmodium	Passeriformes	Paridae	Parus_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Paridae	Parus_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Paridae	Parus_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Paridae	Parus_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Paridae	Parus_carolinensis	North America
PADOM11	Plasmodium	Passeriformes	Paridae	Parus_carolinensis	North America
PADOM14	Plasmodium	Passeriformes	Parulidae	Icteria_virens	North America
PADOM14	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	North America
PADOM15	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM16	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM17	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Tiaris_fuliginosus	South America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Icteridae	Dolichonyx_oryzivorus	North America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Thraupis_sayaca	South America
PADOM17	Plasmodium	Passeriformes	Furnariidae	Furnarius_leucopus	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Neothraupis_fasciata	South America
PADOM17	Plasmodium	Passeriformes	Furnariidae	Automolus_infuscatus	South America
PADOM17	Plasmodium	Galbuliformes	Galbulidae	Galbula_cyanicollis	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Tachyphonus_rufus	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Ramphocelus_carbo	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Ramphocelus_carbo	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Coryphospingus_pileatus	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Arremon_taciturnus	South America
PADOM17	Plasmodium	Passeriformes	Thamnophilidae	Gymnopithys_salvini	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Coryphospingus_pileatus	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Neothraupis_fasciata	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Neothraupis_fasciata	South America
PADOM17	Plasmodium	Passeriformes	Certhiidae	Polioptila_plumbea	South America
PADOM17	Plasmodium	Passeriformes	Tyrannidae	Empidonomus_aurantioatrocristatus	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Gubernatrix_cristata	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Gubernatrix_cristata	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Tangara_cayana	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Tangara_cayana	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Zonotrichia_capensis	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Zonotrichia_capensis	South America
PADOM17	Plasmodium	Passeriformes	Fringillidae	Ramphocelus_carbo	South America
PADOM18	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM19	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	South America
PADOM20	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM21	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM22	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM23	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM23	Haemoproteus	Passeriformes	Passeridae	Passer_hispaniolensis	Africa
PADOM25	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM26	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Africa
PADOM27	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM28	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM28	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM29	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM30	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM31	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM32	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Asia
PADOM33	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM36	Leucocytozoon	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM36	Leucocytozoon	Passeriformes	Passeridae	Passer_domesticus	Europe
PADOM37	Leucocytozoon	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI01	Haemoproteus	Passeriformes	Passeridae	Passer_griseus	Africa
PAGRI01	Haemoproteus	Passeriformes	Passeridae	Passer_griseus	Africa
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_griseus	Africa
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Africa
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_hispaniolensis	Africa
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_hispaniolensis	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_hispaniolensis	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_hispaniolensis	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI02	Plasmodium	Passeriformes	Passeridae	Passer_domesticus	Europe
PAGRI03	Haemoproteus	Passeriformes	Passeridae	Passer_griseus	Africa
PAGRI04	Haemoproteus	Passeriformes	Passeridae	Passer_griseus	Africa
PAGRI05	Haemoproteus	Passeriformes	Passeridae	Passer_griseus	Africa
PAGUL01	Plasmodium	Passeriformes	Timaliidae	Leiothrix_lutea	Asia
PAGUL01	Plasmodium	Passeriformes	Sylviidae	Paradoxornis_gularis	Asia
PAHIS03	Leucocytozoon	Passeriformes	Passeridae	Passer_hispaniolensis	Asia
PAHIS05	Plasmodium	Passeriformes	Passeridae	Passer_hispaniolensis	Europe
PAHIS06	Plasmodium	Passeriformes	Passeridae	Passer_hispaniolensis	Europe
PAHIS07	Plasmodium	Passeriformes	Passeridae	Passer_hispaniolensis	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_hispaniolensis	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Asia
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Asia
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_hispaniolensis	Europe
PAHIS1	Haemoproteus	Passeriformes	Passeridae	Passer_domesticus	Africa
